   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1833.000       36.957       63.043        0.302       99.698   1.5261E-01   1.9653E-01   2.1695E-01
     1833.000       37.068       62.932        0.303       99.697   1.5384E-01   1.9568E-01   2.1683E-01
     1833.000       37.178       62.822        0.304       99.696   1.5508E-01   1.9484E-01   2.1669E-01
     1833.000       37.288       62.712        0.305       99.695   1.5632E-01   1.9400E-01   2.1656E-01
     1833.000       37.399       62.601        0.306       99.694   1.5756E-01   1.9318E-01   2.1642E-01
     1833.000       37.509       62.491        0.307       99.693   1.5880E-01   1.9236E-01   2.1628E-01
     1833.000       37.619       62.381        0.308       99.692   1.6005E-01   1.9154E-01   2.1614E-01
     1833.000       37.729       62.271        0.309       99.691   1.6129E-01   1.9074E-01   2.1599E-01
     1833.000       37.839       62.161        0.310       99.690   1.6254E-01   1.8994E-01   2.1584E-01
     1833.000       37.949       62.051        0.311       99.689   1.6380E-01   1.8914E-01   2.1569E-01
     1833.000       38.059       61.941        0.312       99.688   1.6505E-01   1.8835E-01   2.1553E-01
     1833.000       38.169       61.831        0.313       99.687   1.6631E-01   1.8757E-01   2.1537E-01
     1833.000       38.278       61.722        0.314       99.686   1.6756E-01   1.8680E-01   2.1521E-01
     1833.000       38.388       61.612        0.315       99.685   1.6882E-01   1.8603E-01   2.1505E-01
     1833.000       38.498       61.502        0.316       99.684   1.7009E-01   1.8527E-01   2.1488E-01
     1833.000       38.607       61.393        0.317       99.683   1.7135E-01   1.8451E-01   2.1471E-01
     1833.000       38.717       61.283        0.318       99.682   1.7262E-01   1.8376E-01   2.1454E-01
     1833.000       38.826       61.174        0.319       99.681   1.7389E-01   1.8301E-01   2.1437E-01
     1833.000       38.935       61.065        0.320       99.680   1.7515E-01   1.8227E-01   2.1419E-01
     1833.000       39.044       60.956        0.321       99.679   1.7643E-01   1.8154E-01   2.1401E-01
     1833.000       39.154       60.846        0.322       99.678   1.7770E-01   1.8081E-01   2.1383E-01
     1833.000       39.263       60.737        0.323       99.677   1.7897E-01   1.8009E-01   2.1365E-01
     1833.000       39.372       60.628        0.324       99.676   1.8025E-01   1.7937E-01   2.1346E-01
     1833.000       39.481       60.519        0.325       99.675   1.8153E-01   1.7866E-01   2.1327E-01
     1833.000       39.590       60.410        0.326       99.674   1.8281E-01   1.7795E-01   2.1308E-01
     1833.000       39.698       60.302        0.327       99.673   1.8409E-01   1.7725E-01   2.1289E-01
     1833.000       39.807       60.193        0.328       99.672   1.8537E-01   1.7655E-01   2.1269E-01
     1833.000       39.916       60.084        0.329       99.671   1.8666E-01   1.7586E-01   2.1249E-01
     1833.000       40.024       59.976        0.330       99.670   1.8795E-01   1.7518E-01   2.1229E-01
     1833.000       40.133       59.867        0.331       99.669   1.8923E-01   1.7450E-01   2.1209E-01
     1833.000       40.241       59.759        0.332       99.668   1.9052E-01   1.7382E-01   2.1188E-01
     1833.000       40.350       59.650        0.333       99.667   1.9181E-01   1.7315E-01   2.1168E-01
     1833.000       40.458       59.542        0.334       99.666   1.9311E-01   1.7249E-01   2.1147E-01
     1833.000       40.566       59.434        0.335       99.665   1.9440E-01   1.7183E-01   2.1126E-01
     1833.000       40.675       59.325        0.336       99.664   1.9569E-01   1.7117E-01   2.1104E-01
     1833.000       40.783       59.217        0.337       99.663   1.9699E-01   1.7052E-01   2.1083E-01
     1833.000       40.891       59.109        0.338       99.662   1.9829E-01   1.6987E-01   2.1061E-01
     1833.000       40.999       59.001        0.339       99.661   1.9959E-01   1.6923E-01   2.1039E-01
     1833.000       41.107       58.893        0.340       99.660   2.0089E-01   1.6859E-01   2.1017E-01
     1833.000       41.214       58.786        0.341       99.659   2.0219E-01   1.6796E-01   2.0995E-01
     1833.000       41.322       58.678        0.342       99.658   2.0349E-01   1.6733E-01   2.0972E-01
     1833.000       41.430       58.570        0.343       99.657   2.0480E-01   1.6671E-01   2.0950E-01
     1833.000       41.538       58.462        0.344       99.656   2.0610E-01   1.6609E-01   2.0927E-01
     1833.000       41.645       58.355        0.345       99.655   2.0741E-01   1.6548E-01   2.0904E-01
     1833.000       41.753       58.247        0.346       99.654   2.0871E-01   1.6486E-01   2.0881E-01
     1833.000       41.860       58.140        0.347       99.653   2.1002E-01   1.6426E-01   2.0857E-01
     1833.000       41.968       58.032        0.348       99.652   2.1133E-01   1.6366E-01   2.0834E-01
     1833.000       42.075       57.925        0.349       99.651   2.1264E-01   1.6306E-01   2.0810E-01
     1833.000       42.182       57.818        0.350       99.650   2.1395E-01   1.6246E-01   2.0786E-01
     1833.000       42.289       57.711        0.351       99.649   2.1527E-01   1.6187E-01   2.0762E-01
     1833.000       42.396       57.604        0.352       99.648   2.1658E-01   1.6129E-01   2.0738E-01
     1833.000       42.503       57.497        0.353       99.647   2.1789E-01   1.6071E-01   2.0713E-01
     1833.000       42.610       57.390        0.354       99.646   2.1921E-01   1.6013E-01   2.0689E-01
     1833.000       42.717       57.283        0.355       99.645   2.2053E-01   1.5955E-01   2.0664E-01
     1833.000       42.824       57.176        0.356       99.644   2.2184E-01   1.5898E-01   2.0639E-01
     1833.000       42.931       57.069        0.357       99.643   2.2316E-01   1.5842E-01   2.0614E-01
     1833.000       43.038       56.962        0.358       99.642   2.2448E-01   1.5785E-01   2.0589E-01
     1833.000       43.144       56.856        0.359       99.641   2.2580E-01   1.5730E-01   2.0563E-01
     1833.000       43.251       56.749        0.360       99.640   2.2712E-01   1.5674E-01   2.0538E-01
     1833.000       43.357       56.643        0.361       99.639   2.2844E-01   1.5619E-01   2.0512E-01
     1833.000       43.464       56.536        0.362       99.638   2.2977E-01   1.5564E-01   2.0486E-01
     1833.000       43.570       56.430        0.363       99.637   2.3109E-01   1.5510E-01   2.0460E-01
     1833.000       43.676       56.324        0.364       99.636   2.3241E-01   1.5455E-01   2.0434E-01
     1833.000       43.783       56.217        0.365       99.635   2.3374E-01   1.5402E-01   2.0408E-01
     1833.000       43.889       56.111        0.366       99.634   2.3506E-01   1.5348E-01   2.0382E-01
     1833.000       43.995       56.005        0.367       99.633   2.3639E-01   1.5295E-01   2.0355E-01
     1833.000       44.101       55.899        0.368       99.632   2.3771E-01   1.5242E-01   2.0329E-01
     1833.000       44.207       55.793        0.369       99.631   2.3904E-01   1.5190E-01   2.0302E-01
     1833.000       44.313       55.687        0.370       99.630   2.4037E-01   1.5138E-01   2.0275E-01
     1833.000       44.419       55.581        0.371       99.629   2.4170E-01   1.5086E-01   2.0248E-01
     1833.000       44.524       55.476        0.372       99.628   2.4303E-01   1.5035E-01   2.0221E-01
     1833.000       44.630       55.370        0.373       99.627   2.4436E-01   1.4984E-01   2.0193E-01
     1833.000       44.736       55.264        0.374       99.626   2.4569E-01   1.4933E-01   2.0166E-01
     1833.000       44.841       55.159        0.375       99.625   2.4702E-01   1.4883E-01   2.0138E-01
     1833.000       44.947       55.053        0.376       99.624   2.4835E-01   1.4832E-01   2.0111E-01
     1833.000       45.052       54.948        0.377       99.623   2.4968E-01   1.4783E-01   2.0083E-01
     1833.000       45.157       54.843        0.378       99.622   2.5102E-01   1.4733E-01   2.0055E-01
     1833.000       45.263       54.737        0.379       99.621   2.5235E-01   1.4684E-01   2.0027E-01
     1833.000       45.368       54.632        0.380       99.620   2.5368E-01   1.4635E-01   1.9999E-01
     1833.000       45.473       54.527        0.381       99.619   2.5502E-01   1.4586E-01   1.9971E-01
     1833.000       45.578       54.422        0.382       99.618   2.5635E-01   1.4538E-01   1.9942E-01
     1833.000       45.683       54.317        0.383       99.617   2.5769E-01   1.4490E-01   1.9914E-01
     1833.000       45.788       54.212        0.384       99.616   2.5902E-01   1.4442E-01   1.9885E-01
     1833.000       45.893       54.107        0.385       99.615   2.6036E-01   1.4394E-01   1.9856E-01
     1833.000       45.998       54.002        0.386       99.614   2.6170E-01   1.4347E-01   1.9828E-01
     1833.000       46.103       53.897        0.387       99.613   2.6303E-01   1.4300E-01   1.9799E-01
     1833.000       46.207       53.793        0.388       99.612   2.6437E-01   1.4254E-01   1.9770E-01
     1833.000       46.312       53.688        0.389       99.611   2.6571E-01   1.4207E-01   1.9741E-01
     1833.000       46.417       53.583        0.390       99.610   2.6705E-01   1.4161E-01   1.9711E-01
     1833.000       46.521       53.479        0.391       99.609   2.6839E-01   1.4115E-01   1.9682E-01
     1833.000       46.626       53.374        0.392       99.608   2.6972E-01   1.4070E-01   1.9653E-01
     1833.000       46.730       53.270        0.393       99.607   2.7106E-01   1.4024E-01   1.9623E-01
     1833.000       46.834       53.166        0.394       99.606   2.7240E-01   1.3979E-01   1.9593E-01
     1833.000       46.939       53.061        0.395       99.605   2.7374E-01   1.3934E-01   1.9564E-01
     1833.000       47.043       52.957        0.396       99.604   2.7508E-01   1.3890E-01   1.9534E-01
     1833.000       47.147       52.853        0.397       99.603   2.7642E-01   1.3845E-01   1.9504E-01
     1833.000       47.251       52.749        0.398       99.602   2.7776E-01   1.3801E-01   1.9474E-01
     1833.000       47.355       52.645        0.399       99.601   2.7910E-01   1.3758E-01   1.9444E-01
     1833.000       47.459       52.541        0.400       99.600   2.8044E-01   1.3714E-01   1.9414E-01
     1833.000       47.563       52.437        0.401       99.599   2.8178E-01   1.3671E-01   1.9384E-01
     1833.000       47.667       52.333        0.402       99.598   2.8313E-01   1.3628E-01   1.9353E-01
     1833.000       47.770       52.230        0.403       99.597   2.8447E-01   1.3585E-01   1.9323E-01
     1833.000       47.874       52.126        0.404       99.596   2.8581E-01   1.3542E-01   1.9292E-01
     1833.000       47.978       52.022        0.405       99.595   2.8715E-01   1.3500E-01   1.9262E-01
     1833.000       48.081       51.919        0.406       99.594   2.8849E-01   1.3457E-01   1.9231E-01
     1833.000       48.185       51.815        0.407       99.593   2.8984E-01   1.3415E-01   1.9200E-01
     1833.000       48.288       51.712        0.408       99.592   2.9118E-01   1.3374E-01   1.9169E-01
     1833.000       48.391       51.609        0.409       99.591   2.9252E-01   1.3332E-01   1.9138E-01
     1833.000       48.495       51.505        0.410       99.590   2.9387E-01   1.3291E-01   1.9107E-01
     1833.000       48.598       51.402        0.411       99.589   2.9521E-01   1.3250E-01   1.9076E-01
     1833.000       48.701       51.299        0.412       99.588   2.9655E-01   1.3209E-01   1.9045E-01
     1833.000       48.804       51.196        0.413       99.587   2.9789E-01   1.3168E-01   1.9014E-01
     1833.000       48.907       51.093        0.414       99.586   2.9924E-01   1.3128E-01   1.8983E-01
     1833.000       49.010       50.990        0.415       99.585   3.0058E-01   1.3088E-01   1.8951E-01
     1833.000       49.113       50.887        0.416       99.584   3.0193E-01   1.3048E-01   1.8920E-01
     1833.000       49.216       50.784        0.417       99.583   3.0327E-01   1.3008E-01   1.8888E-01
     1833.000       49.319       50.681        0.418       99.582   3.0461E-01   1.2968E-01   1.8857E-01
     1833.000       49.421       50.579        0.419       99.581   3.0596E-01   1.2929E-01   1.8825E-01
     1833.000       49.524       50.476        0.420       99.580   3.0730E-01   1.2890E-01   1.8793E-01
     1833.000       49.627       50.373        0.421       99.579   3.0864E-01   1.2851E-01   1.8761E-01
     1833.000       49.729       50.271        0.422       99.578   3.0999E-01   1.2812E-01   1.8730E-01
     1833.000       49.832       50.168        0.423       99.577   3.1133E-01   1.2774E-01   1.8698E-01
     1833.000       49.934       50.066        0.424       99.576   3.1268E-01   1.2735E-01   1.8666E-01
     1833.000       50.036       49.964        0.425       99.575   3.1402E-01   1.2697E-01   1.8634E-01
     1833.000       50.139       49.861        0.426       99.574   3.1536E-01   1.2659E-01   1.8601E-01
     1833.000       50.241       49.759        0.427       99.573   3.1671E-01   1.2621E-01   1.8569E-01
     1833.000       50.343       49.657        0.428       99.572   3.1805E-01   1.2583E-01   1.8537E-01
     1833.000       50.445       49.555        0.429       99.571   3.1940E-01   1.2546E-01   1.8505E-01
     1833.000       50.547       49.453        0.430       99.570   3.2074E-01   1.2509E-01   1.8472E-01
     1833.000       50.649       49.351        0.431       99.569   3.2208E-01   1.2472E-01   1.8440E-01
     1833.000       50.751       49.249        0.432       99.568   3.2343E-01   1.2435E-01   1.8407E-01
     1833.000       50.853       49.147        0.433       99.567   3.2477E-01   1.2398E-01   1.8375E-01
     1833.000       50.955       49.045        0.434       99.566   3.2612E-01   1.2361E-01   1.8342E-01
     1833.000       51.056       48.944        0.435       99.565   3.2746E-01   1.2325E-01   1.8310E-01
     1833.000       51.158       48.842        0.436       99.564   3.2880E-01   1.2289E-01   1.8277E-01
     1833.000       51.259       48.741        0.437       99.563   3.3015E-01   1.2253E-01   1.8244E-01
     1833.000       51.361       48.639        0.438       99.562   3.3149E-01   1.2217E-01   1.8211E-01
     1833.000       51.462       48.538        0.439       99.561   3.3283E-01   1.2181E-01   1.8178E-01
     1833.000       51.564       48.436        0.440       99.560   3.3418E-01   1.2146E-01   1.8145E-01
     1833.000       51.665       48.335        0.441       99.559   3.3552E-01   1.2110E-01   1.8112E-01
     1833.000       51.766       48.234        0.442       99.558   3.3686E-01   1.2075E-01   1.8079E-01
     1833.000       51.868       48.132        0.443       99.557   3.3821E-01   1.2040E-01   1.8046E-01
     1833.000       51.969       48.031        0.444       99.556   3.3955E-01   1.2005E-01   1.8013E-01
     1833.000       52.070       47.930        0.445       99.555   3.4089E-01   1.1971E-01   1.7980E-01
     1833.000       52.171       47.829        0.446       99.554   3.4224E-01   1.1936E-01   1.7947E-01
     1833.000       52.272       47.728        0.447       99.553   3.4358E-01   1.1902E-01   1.7913E-01
     1833.000       52.373       47.627        0.448       99.552   3.4492E-01   1.1867E-01   1.7880E-01
     1833.000       52.474       47.526        0.449       99.551   3.4626E-01   1.1833E-01   1.7847E-01
     1833.000       52.574       47.426        0.450       99.550   3.4760E-01   1.1799E-01   1.7813E-01
     1833.000       52.675       47.325        0.451       99.549   3.4895E-01   1.1766E-01   1.7780E-01
     1833.000       52.776       47.224        0.452       99.548   3.5029E-01   1.1732E-01   1.7746E-01
     1833.000       52.876       47.124        0.453       99.547   3.5163E-01   1.1699E-01   1.7713E-01
     1833.000       52.977       47.023        0.454       99.546   3.5297E-01   1.1665E-01   1.7679E-01
     1833.000       53.077       46.923        0.455       99.545   3.5431E-01   1.1632E-01   1.7646E-01
     1833.000       53.178       46.822        0.456       99.544   3.5565E-01   1.1599E-01   1.7612E-01
     1833.000       53.278       46.722        0.457       99.543   3.5699E-01   1.1566E-01   1.7578E-01
     1833.000       53.378       46.622        0.458       99.542   3.5833E-01   1.1533E-01   1.7544E-01
     1833.000       53.479       46.521        0.459       99.541   3.5967E-01   1.1501E-01   1.7511E-01
     1833.000       53.579       46.421        0.460       99.540   3.6101E-01   1.1468E-01   1.7477E-01
     1833.000       53.679       46.321        0.461       99.539   3.6235E-01   1.1436E-01   1.7443E-01
     1833.000       53.779       46.221        0.462       99.538   3.6369E-01   1.1404E-01   1.7409E-01
     1833.000       53.879       46.121        0.463       99.537   3.6503E-01   1.1372E-01   1.7375E-01
     1833.000       53.979       46.021        0.464       99.536   3.6637E-01   1.1340E-01   1.7341E-01
     1833.000       54.079       45.921        0.465       99.535   3.6771E-01   1.1308E-01   1.7307E-01
     1833.000       54.178       45.822        0.466       99.534   3.6905E-01   1.1276E-01   1.7273E-01
     1833.000       54.278       45.722        0.467       99.533   3.7039E-01   1.1245E-01   1.7239E-01
     1833.000       54.378       45.622        0.468       99.532   3.7173E-01   1.1213E-01   1.7205E-01
     1833.000       54.477       45.523        0.469       99.531   3.7306E-01   1.1182E-01   1.7170E-01
     1833.000       54.577       45.423        0.470       99.530   3.7440E-01   1.1151E-01   1.7136E-01
     1833.000       54.676       45.324        0.471       99.529   3.7574E-01   1.1120E-01   1.7102E-01
     1833.000       54.776       45.224        0.472       99.528   3.7707E-01   1.1089E-01   1.7068E-01
     1833.000       54.875       45.125        0.473       99.527   3.7841E-01   1.1059E-01   1.7033E-01
     1833.000       54.975       45.025        0.474       99.526   3.7975E-01   1.1028E-01   1.6999E-01
     1833.000       55.074       44.926        0.475       99.525   3.8108E-01   1.0997E-01   1.6965E-01
     1833.000       55.173       44.827        0.476       99.524   3.8242E-01   1.0967E-01   1.6930E-01
     1833.000       55.272       44.728        0.477       99.523   3.8376E-01   1.0937E-01   1.6896E-01
     1833.000       55.371       44.629        0.478       99.522   3.8509E-01   1.0907E-01   1.6861E-01
     1833.000       55.470       44.530        0.479       99.521   3.8643E-01   1.0877E-01   1.6827E-01
     1833.000       55.569       44.431        0.480       99.520   3.8776E-01   1.0847E-01   1.6792E-01
     1833.000       55.668       44.332        0.481       99.519   3.8910E-01   1.0817E-01   1.6758E-01
     1833.000       55.767       44.233        0.482       99.518   3.9043E-01   1.0787E-01   1.6723E-01
     1833.000       55.866       44.134        0.483       99.517   3.9177E-01   1.0758E-01   1.6688E-01
     1833.000       55.964       44.036        0.484       99.516   3.9310E-01   1.0728E-01   1.6654E-01
     1833.000       56.063       43.937        0.485       99.515   3.9443E-01   1.0699E-01   1.6619E-01
     1833.000       56.162       43.838        0.486       99.514   3.9577E-01   1.0670E-01   1.6584E-01
     1833.000       56.260       43.740        0.487       99.513   3.9710E-01   1.0641E-01   1.6550E-01
     1833.000       56.359       43.641        0.488       99.512   3.9843E-01   1.0612E-01   1.6515E-01
     1833.000       56.457       43.543        0.489       99.511   3.9976E-01   1.0583E-01   1.6480E-01
     1833.000       56.555       43.445        0.490       99.510   4.0110E-01   1.0554E-01   1.6445E-01
     1833.000       56.654       43.346        0.491       99.509   4.0243E-01   1.0526E-01   1.6410E-01
     1833.000       56.752       43.248        0.492       99.508   4.0375E-01   1.0497E-01   1.6376E-01
     1833.000       56.850       43.150        0.493       99.507   4.0508E-01   1.0469E-01   1.6341E-01
     1833.000       56.948       43.052        0.494       99.506   4.0641E-01   1.0440E-01   1.6306E-01
     1833.000       57.046       42.954        0.495       99.505   4.0774E-01   1.0412E-01   1.6271E-01
     1833.000       57.144       42.856        0.496       99.504   4.0907E-01   1.0384E-01   1.6236E-01
     1833.000       57.242       42.758        0.497       99.503   4.1040E-01   1.0356E-01   1.6201E-01
     1833.000       57.340       42.660        0.498       99.502   4.1173E-01   1.0328E-01   1.6166E-01
     1833.000       57.438       42.562        0.499       99.501   4.1306E-01   1.0300E-01   1.6131E-01
     1833.000       57.536       42.464        0.500       99.500   4.1439E-01   1.0273E-01   1.6096E-01
     1833.000       57.633       42.367        0.501       99.499   4.1572E-01   1.0245E-01   1.6061E-01
     1833.000       57.731       42.269        0.502       99.498   4.1704E-01   1.0218E-01   1.6026E-01
     1833.000       57.828       42.172        0.503       99.497   4.1837E-01   1.0190E-01   1.5991E-01
     1833.000       57.926       42.074        0.504       99.496   4.1970E-01   1.0163E-01   1.5956E-01
     1833.000       58.023       41.977        0.505       99.495   4.2102E-01   1.0136E-01   1.5921E-01
     1833.000       58.121       41.879        0.506       99.494   4.2235E-01   1.0109E-01   1.5885E-01
     1833.000       58.218       41.782        0.507       99.493   4.2367E-01   1.0082E-01   1.5850E-01
     1833.000       58.315       41.685        0.508       99.492   4.2500E-01   1.0055E-01   1.5815E-01
     1833.000       58.413       41.587        0.509       99.491   4.2633E-01   1.0028E-01   1.5780E-01
     1833.000       58.510       41.490        0.510       99.490   4.2765E-01   1.0001E-01   1.5745E-01
     1833.000       58.607       41.393        0.511       99.489   4.2897E-01   9.9745E-02   1.5709E-01
     1833.000       58.704       41.296        0.512       99.488   4.3030E-01   9.9480E-02   1.5674E-01
     1833.000       58.801       41.199        0.513       99.487   4.3161E-01   9.9217E-02   1.5639E-01
     1833.000       58.898       41.102        0.514       99.486   4.3294E-01   9.8953E-02   1.5604E-01
     1833.000       58.995       41.005        0.515       99.485   4.3426E-01   9.8690E-02   1.5568E-01
     1833.000       59.092       40.908        0.516       99.484   4.3558E-01   9.8429E-02   1.5533E-01
     1833.000       59.188       40.812        0.517       99.483   4.3690E-01   9.8168E-02   1.5498E-01
     1833.000       59.285       40.715        0.518       99.482   4.3822E-01   9.7908E-02   1.5462E-01
     1833.000       59.382       40.618        0.519       99.481   4.3954E-01   9.7649E-02   1.5427E-01
     1833.000       59.478       40.522        0.520       99.480   4.4086E-01   9.7391E-02   1.5391E-01
     1833.000       59.575       40.425        0.521       99.479   4.4218E-01   9.7133E-02   1.5356E-01
     1833.000       59.671       40.329        0.522       99.478   4.4350E-01   9.6877E-02   1.5321E-01
     1833.000       59.768       40.232        0.523       99.477   4.4482E-01   9.6621E-02   1.5285E-01
     1833.000       59.864       40.136        0.524       99.476   4.4614E-01   9.6367E-02   1.5250E-01
     1833.000       59.960       40.040        0.525       99.475   4.4746E-01   9.6113E-02   1.5214E-01
     1833.000       60.057       39.943        0.526       99.474   4.4877E-01   9.5860E-02   1.5179E-01
     1833.000       60.153       39.847        0.527       99.473   4.5009E-01   9.5607E-02   1.5143E-01
     1833.000       60.249       39.751        0.528       99.472   4.5141E-01   9.5356E-02   1.5108E-01
     1833.000       60.345       39.655        0.529       99.471   4.5272E-01   9.5105E-02   1.5072E-01
     1833.000       60.441       39.559        0.530       99.470   4.5404E-01   9.4855E-02   1.5037E-01
     1833.000       60.537       39.463        0.531       99.469   4.5535E-01   9.4606E-02   1.5001E-01
     1833.000       60.633       39.367        0.532       99.468   4.5667E-01   9.4358E-02   1.4966E-01
     1833.000       60.729       39.271        0.533       99.467   4.5798E-01   9.4110E-02   1.4930E-01
     1833.000       60.825       39.175        0.534       99.466   4.5930E-01   9.3864E-02   1.4895E-01
     1833.000       60.920       39.080        0.535       99.465   4.6060E-01   9.3619E-02   1.4859E-01
     1833.000       61.016       38.984        0.536       99.464   4.6192E-01   9.3373E-02   1.4823E-01
     1833.000       61.112       38.888        0.537       99.463   4.6323E-01   9.3129E-02   1.4788E-01
     1833.000       61.207       38.793        0.538       99.462   4.6454E-01   9.2885E-02   1.4752E-01
     1833.000       61.303       38.697        0.539       99.461   4.6585E-01   9.2643E-02   1.4717E-01
     1833.000       61.398       38.602        0.540       99.460   4.6716E-01   9.2401E-02   1.4681E-01
     1833.000       61.493       38.507        0.541       99.459   4.6847E-01   9.2159E-02   1.4645E-01
     1833.000       61.589       38.411        0.542       99.458   4.6978E-01   9.1919E-02   1.4610E-01
     1833.000       61.684       38.316        0.543       99.457   4.7109E-01   9.1679E-02   1.4574E-01
     1833.000       61.779       38.221        0.544       99.456   4.7240E-01   9.1440E-02   1.4539E-01
     1833.000       61.874       38.126        0.545       99.455   4.7371E-01   9.1201E-02   1.4503E-01
     1833.000       61.970       38.030        0.546       99.454   4.7502E-01   9.0964E-02   1.4467E-01
     1833.000       62.065       37.935        0.547       99.453   4.7632E-01   9.0727E-02   1.4432E-01
     1833.000       62.160       37.840        0.548       99.452   4.7763E-01   9.0490E-02   1.4396E-01
     1833.000       62.255       37.745        0.549       99.451   4.7894E-01   9.0255E-02   1.4360E-01
     1833.000       62.349       37.651        0.550       99.450   4.8024E-01   9.0020E-02   1.4324E-01
     1833.000       62.444       37.556        0.551       99.449   4.8155E-01   8.9786E-02   1.4289E-01
     1833.000       62.539       37.461        0.552       99.448   4.8286E-01   8.9552E-02   1.4253E-01
     1833.000       62.634       37.366        0.553       99.447   4.8416E-01   8.9319E-02   1.4217E-01
     1833.000       62.728       37.272        0.554       99.446   4.8546E-01   8.9087E-02   1.4182E-01
     1833.000       62.823       37.177        0.555       99.445   4.8677E-01   8.8855E-02   1.4146E-01
     1833.000       62.917       37.083        0.556       99.444   4.8807E-01   8.8624E-02   1.4110E-01
     1833.000       63.012       36.988        0.557       99.443   4.8937E-01   8.8394E-02   1.4074E-01
     1833.000       63.106       36.894        0.558       99.442   4.9067E-01   8.8165E-02   1.4039E-01
     1833.000       63.201       36.799        0.559       99.441   4.9198E-01   8.7936E-02   1.4003E-01
     1833.000       63.295       36.705        0.560       99.440   4.9327E-01   8.7709E-02   1.3967E-01
     1833.000       63.389       36.611        0.561       99.439   4.9457E-01   8.7481E-02   1.3931E-01
     1833.000       63.484       36.516        0.562       99.438   4.9587E-01   8.7254E-02   1.3896E-01
     1833.000       63.578       36.422        0.563       99.437   4.9717E-01   8.7028E-02   1.3860E-01
     1833.000       63.672       36.328        0.564       99.436   4.9847E-01   8.6802E-02   1.3824E-01
     1833.000       63.766       36.234        0.565       99.435   4.9977E-01   8.6577E-02   1.3788E-01
     1833.000       63.860       36.140        0.566       99.434   5.0106E-01   8.6353E-02   1.3753E-01
     1833.000       63.954       36.046        0.567       99.433   5.0236E-01   8.6129E-02   1.3717E-01
     1833.000       64.048       35.952        0.568       99.432   5.0366E-01   8.5906E-02   1.3681E-01
     1833.000       64.141       35.859        0.569       99.431   5.0495E-01   8.5683E-02   1.3645E-01
     1833.000       64.235       35.765        0.570       99.430   5.0625E-01   8.5461E-02   1.3609E-01
     1833.000       64.329       35.671        0.571       99.429   5.0755E-01   8.5240E-02   1.3574E-01
     1833.000       64.423       35.577        0.572       99.428   5.0884E-01   8.5019E-02   1.3538E-01
     1833.000       64.516       35.484        0.573       99.427   5.1013E-01   8.4799E-02   1.3502E-01
     1833.000       64.610       35.390        0.574       99.426   5.1143E-01   8.4579E-02   1.3466E-01
     1833.000       64.703       35.297        0.575       99.425   5.1272E-01   8.4360E-02   1.3431E-01
     1833.000       64.797       35.203        0.576       99.424   5.1402E-01   8.4141E-02   1.3395E-01
     1833.000       64.890       35.110        0.577       99.423   5.1531E-01   8.3923E-02   1.3359E-01
     1833.000       64.983       35.017        0.578       99.422   5.1660E-01   8.3706E-02   1.3323E-01
     1833.000       65.077       34.923        0.579       99.421   5.1789E-01   8.3489E-02   1.3287E-01
     1833.000       65.170       34.830        0.580       99.420   5.1918E-01   8.3273E-02   1.3252E-01
     1833.000       65.263       34.737        0.581       99.419   5.2047E-01   8.3057E-02   1.3216E-01
     1833.000       65.356       34.644        0.582       99.418   5.2176E-01   8.2842E-02   1.3180E-01
     1833.000       65.449       34.551        0.583       99.417   5.2305E-01   8.2628E-02   1.3144E-01
     1833.000       65.542       34.458        0.584       99.416   5.2433E-01   8.2414E-02   1.3108E-01
     1833.000       65.635       34.365        0.585       99.415   5.2562E-01   8.2200E-02   1.3073E-01
     1833.000       65.728       34.272        0.586       99.414   5.2690E-01   8.1988E-02   1.3037E-01
     1833.000       65.821       34.179        0.587       99.413   5.2819E-01   8.1776E-02   1.3001E-01
     1833.000       65.913       34.087        0.588       99.412   5.2947E-01   8.1564E-02   1.2965E-01
     1833.000       66.006       33.994        0.589       99.411   5.3076E-01   8.1353E-02   1.2929E-01
     1833.000       66.099       33.901        0.590       99.410   5.3204E-01   8.1142E-02   1.2894E-01
     1833.000       66.191       33.809        0.591       99.409   5.3333E-01   8.0931E-02   1.2858E-01
     1833.000       66.284       33.716        0.592       99.408   5.3461E-01   8.0722E-02   1.2822E-01
     1833.000       66.376       33.624        0.593       99.407   5.3589E-01   8.0512E-02   1.2786E-01
     1833.000       66.469       33.531        0.594       99.406   5.3718E-01   8.0304E-02   1.2751E-01
     1833.000       66.561       33.439        0.595       99.405   5.3846E-01   8.0095E-02   1.2715E-01
     1833.000       66.654       33.346        0.596       99.404   5.3974E-01   7.9888E-02   1.2679E-01
     1833.000       66.746       33.254        0.597       99.403   5.4102E-01   7.9680E-02   1.2643E-01
     1833.000       66.838       33.162        0.598       99.402   5.4230E-01   7.9473E-02   1.2607E-01
     1833.000       66.930       33.070        0.599       99.401   5.4358E-01   7.9267E-02   1.2572E-01
     1833.000       67.022       32.978        0.600       99.400   5.4486E-01   7.9061E-02   1.2536E-01
     1833.000       67.115       32.885        0.601       99.399   5.4614E-01   7.8856E-02   1.2500E-01
     1833.000       67.207       32.793        0.602       99.398   5.4742E-01   7.8651E-02   1.2464E-01
     1833.000       67.298       32.702        0.603       99.397   5.4870E-01   7.8446E-02   1.2428E-01
